id,age,area,floor,max_floor,y,room_num,L,D,K,S,north
517,341,17.75,2,4,58000,1,0,0,0,0,0
518,342,46.62,3,4,169000,2,0,1,1,0,0
519,346,31.35,3,7,105000,1,0,0,1,0,0
520,490,22.24,10,12,90000,1,0,0,1,0,0
521,337,20.28,5,6,72000,1,0,0,0,0,0
522,175,24.37,7,10,89000,1,0,0,1,0,0
523,306,19.0,4,4,55000,1,0,0,1,0,0
524,24,55.26,1,3,158000,1,1,1,1,0,0
525,492,40.99,2,3,90000,2,0,1,1,0,0
526,339,23.0,2,2,51000,1,0,0,1,0,0
527,364,39.0,4,5,130000,2,0,1,1,0,0
528,258,26.53,3,8,83500,1,0,0,1,0,1
529,171,23.46,2,4,81000,1,0,0,1,0,0
530,207,39.66,1,2,117000,2,0,1,1,0,0
531,24,19.88,2,3,79000,1,0,0,0,0,0
532,335,29.0,1,2,67000,1,0,0,1,0,0
533,227,22.06,2,3,95000,1,0,0,1,0,0
534,16,13.66,1,3,58000,1,0,0,0,0,1
535,23,11.04,1,2,65500,1,0,0,0,0,0
536,3,25.18,1,7,96000,1,0,0,1,0,0
537,151,20.74,3,5,94000,1,0,0,0,0,0
538,232,21.58,1,3,74000,1,0,0,1,0,0
539,5,25.59,3,5,110000,1,0,0,1,0,0
540,10,66.6,8,14,335000,3,1,1,1,0,0
541,7,41.04,7,13,198000,1,1,1,1,0,0
542,322,42.03,1,2,123000,2,0,1,1,0,0
543,54,25.52,3,13,99000,1,0,0,1,0,0
544,0,20.07,3,4,91000,1,0,0,0,0,0
545,318,24.4,1,2,61000,1,0,1,1,0,0
546,233,51.78,2,3,145500,2,0,1,1,0,0
547,442,26.0,2,3,83000,1,0,1,1,0,0
548,248,55.5,8,12,189000,2,1,1,1,0,0
549,35,18.42,2,4,83000,1,0,0,0,0,0
550,333,37.26,2,2,72000,2,0,0,1,0,0
551,400,16.5,1,4,70000,1,0,0,0,0,0
552,370,17.55,2,4,61000,1,0,0,0,0,0
553,150,31.0,2,8,114000,1,0,0,1,0,0
554,3,25.36,6,10,129000,1,0,0,1,0,0
555,209,76.59,2,13,198000,3,1,1,1,0,0
556,45,25.95,5,5,86500,1,0,0,1,0,0
557,649,20.0,3,5,95000,1,0,0,0,0,1
558,414,15.0,1,2,50000,1,0,0,0,0,1
559,0,38.88,1,4,172000,1,1,1,1,0,0
560,263,24.24,1,2,68000,1,0,1,1,0,0
561,43,23.77,2,2,91000,1,0,0,1,0,0
562,180,54.59,2,3,170000,2,1,1,1,0,0
563,80,41.32,10,11,192000,1,1,1,1,0,0
564,3,40.0,3,10,205000,1,1,1,1,0,0
565,5,42.09,4,6,158000,1,1,1,1,0,1
566,126,64.53,11,11,249000,1,1,1,1,0,0
567,216,41.05,3,8,123000,1,1,1,1,0,0
568,5,41.11,7,11,182000,1,1,1,1,0,0
569,117,30.1,8,11,137000,1,0,1,1,0,0
570,323,40.5,3,3,95000,1,1,1,1,0,0
571,79,26.01,6,15,101000,1,0,0,1,0,1
572,37,31.26,4,9,133000,1,0,0,1,0,0
573,1,45.94,3,3,137000,1,1,1,1,0,0
574,150,47.08,7,14,235000,1,1,1,1,0,0
575,228,25.0,2,4,92000,1,0,0,1,0,0
576,72,67.0,2,4,228000,2,1,1,1,0,1
577,319,21.2,1,2,58000,1,0,0,0,0,0
578,61,90.98,3,3,255000,2,1,1,1,0,0
579,424,25.2,3,5,56000,1,0,1,1,0,0
580,377,32.28,1,3,65000,2,0,1,1,0,0
581,571,23.1,3,4,65000,1,0,1,1,0,0
582,372,40.07,2,2,87000,2,0,1,1,0,0
583,2,26.1,2,12,97000,1,0,0,1,0,0
584,317,60.72,12,12,145000,3,0,1,1,0,0
585,430,85.0,2,3,230000,2,1,1,1,0,0
586,375,44.8,2,5,80000,2,0,1,1,0,0
587,466,55.0,6,8,130000,2,1,1,1,0,0
588,48,26.71,1,6,105000,1,0,0,1,0,0
589,61,43.0,3,3,138000,1,1,1,1,0,0
590,456,24.0,3,3,72000,1,0,0,1,0,1
591,358,19.35,2,4,63000,1,0,0,0,0,0
592,217,20.0,2,3,79000,1,0,0,1,0,1
593,242,60.84,3,6,156000,2,1,1,1,0,0
594,7,25.87,3,13,136000,1,0,0,1,0,0
595,310,55.4,3,7,124000,2,1,1,1,0,0
596,336,30.0,3,4,80000,2,0,0,1,0,0
597,119,56.37,2,2,107500,2,1,1,1,0,0
598,292,37.7,1,3,90000,1,0,1,1,0,0
599,298,68.75,3,3,134500,3,1,1,1,0,0
600,35,20.85,5,9,109000,1,0,0,1,0,1
601,180,31.88,1,2,90000,1,0,1,1,0,0
602,58,93.08,3,3,290000,3,1,1,1,0,0
603,375,18.08,3,5,53000,1,0,0,1,0,1
604,29,21.36,3,6,89000,1,0,0,0,0,1
605,163,17.38,1,2,60500,1,0,0,1,0,0
606,439,9.76,1,2,45000,1,0,0,0,0,0
607,1,25.65,1,5,91000,1,0,0,1,0,0
608,171,21.16,2,4,81000,1,0,0,1,0,0
609,258,25.49,2,2,69000,1,0,0,1,0,0
610,305,40.5,2,2,98000,2,0,1,1,0,0
611,65,40.82,4,5,106000,1,1,1,1,0,0
612,15,40.62,4,4,150000,1,1,1,1,0,1
613,464,17.3,4,11,85000,1,0,0,0,0,0
614,318,45.0,2,5,98000,2,0,1,1,0,0
615,330,30.0,1,2,89500,2,0,0,1,0,0
616,2,53.0,3,9,125500,1,1,1,1,1,0
617,578,30.0,2,4,60000,2,0,0,1,0,0
618,162,32.81,5,7,150000,1,0,1,1,0,0
619,2,25.35,4,5,138000,1,0,1,1,0,0
620,150,20.77,4,9,84000,1,0,0,1,0,1
621,147,22.43,4,5,113000,1,0,0,1,0,0
622,158,32.88,4,13,159000,1,1,1,1,0,0
623,412,30.0,1,2,84000,2,0,0,1,0,0
624,90,30.19,1,9,173000,1,0,0,1,0,0
625,149,23.26,9,13,104000,1,0,0,1,0,1
626,25,15.69,1,2,75000,1,0,0,0,0,0
627,511,28.26,4,6,96000,1,0,0,1,0,0
628,440,30.0,3,3,61000,1,0,0,1,0,0
629,173,40.27,3,4,144000,1,1,1,1,0,0
630,1,58.98,7,13,167500,2,1,1,1,0,0
631,2,25.33,5,6,145000,1,0,0,1,0,0
632,133,20.28,5,10,92000,1,0,0,1,0,1
633,47,25.09,5,5,120000,1,0,0,1,0,1
634,354,39.0,2,2,70000,2,0,1,1,0,0
635,3,25.36,3,10,125000,1,0,0,1,0,1
636,353,19.27,3,3,59000,1,0,0,0,0,0
637,206,60.44,2,3,188000,2,1,1,1,0,0
638,3,34.55,3,13,154000,1,1,1,1,0,0
639,383,22.0,1,3,56000,1,0,0,1,0,0
640,42,51.02,2,10,129500,1,1,1,1,1,0
641,41,20.35,6,7,98000,1,0,0,1,0,0
642,497,34.47,3,4,102000,1,1,1,1,0,0
643,87,22.26,4,14,91500,1,0,0,1,0,1
644,368,41.25,2,3,84000,2,0,1,1,0,0
645,1,38.88,7,7,152000,1,1,1,1,0,0
646,43,31.99,10,17,165000,1,0,0,1,0,1
647,198,48.93,7,10,222000,1,0,0,0,0,0
648,17,49.38,2,2,115000,1,1,1,1,0,0
649,126,28.49,1,4,144000,1,0,1,1,0,0
650,367,42.0,4,5,110000,2,0,1,1,0,0
651,91,36.95,1,2,78500,1,1,1,1,0,0
652,285,39.52,5,5,100000,2,0,1,1,0,0
653,358,61.55,5,10,175000,3,1,1,1,0,0
654,185,22.0,2,2,50000,1,0,0,0,0,0
655,274,20.88,1,3,79000,1,0,0,1,0,0
656,531,62.58,11,11,148000,3,0,1,1,0,1
657,213,18.24,3,11,79000,1,0,0,1,0,0
658,174,25.38,4,14,132000,1,0,0,0,0,1
659,25,20.3,2,10,71000,1,0,0,1,0,1
660,376,24.0,2,3,62000,1,0,0,1,0,0
661,25,42.54,1,2,137500,1,1,1,1,0,0
662,310,40.2,3,3,86000,2,0,1,1,0,0
663,523,32.58,3,4,108000,1,0,1,1,0,0
664,8,36.76,8,13,157000,1,1,1,1,0,0
665,352,74.25,4,5,124000,3,1,1,1,0,0
666,293,46.23,3,4,93000,2,0,1,1,0,0
667,49,111.65,53,53,505000,3,1,1,1,0,0
668,23,21.24,3,12,89000,1,0,0,1,0,0
669,365,22.27,2,4,63000,1,0,0,1,0,0
670,340,68.42,4,8,139000,3,1,1,1,0,0
671,324,38.01,3,3,108000,2,0,1,1,0,0
672,175,231.52,3,3,900000,5,1,1,1,0,0
673,103,35.2,2,8,117000,1,0,1,1,0,1
674,44,15.21,1,2,62000,1,0,0,0,0,0
675,219,23.1,2,3,65000,1,0,0,1,0,0
676,138,26.0,3,3,79500,1,0,0,1,0,0
677,48,20.92,1,2,61000,1,0,0,1,0,0
678,191,31.59,3,5,118000,1,0,0,1,0,0
679,77,17.05,2,3,66000,1,0,0,1,0,0
680,407,13.0,1,3,42000,1,0,0,0,0,0
681,377,39.66,1,3,72000,2,0,1,1,0,0
682,446,26.58,2,6,81000,1,0,0,0,0,1
683,36,21.28,2,2,56000,1,0,0,1,0,0
684,113,26.27,3,10,118500,1,0,0,1,0,0
685,29,24.39,1,4,134000,1,0,0,1,0,1
686,5,41.66,3,5,135000,1,1,1,1,0,0
687,3,22.33,6,9,112000,1,0,0,1,0,1
688,470,17.0,2,2,50000,1,0,0,1,0,0
689,73,25.67,3,14,113500,1,0,0,1,0,0
690,0,46.03,6,14,129000,1,1,1,1,0,0
691,26,10.02,1,2,53000,1,0,0,0,0,0
692,0,48.49,1,2,143000,1,1,1,1,0,0
693,0,41.72,2,3,117000,1,1,1,1,0,0
694,7,41.86,3,4,160000,1,1,1,1,0,0
695,396,12.3,2,2,47000,1,0,0,0,0,0
696,12,23.48,1,3,109000,1,0,0,1,0,1
697,6,25.67,12,18,110000,1,0,0,0,0,1
698,77,22.38,3,5,85000,1,0,1,1,0,0
699,150,23.25,9,12,133000,1,0,0,1,0,0
700,268,20.22,2,7,80000,1,0,0,1,0,1
701,125,27.8,1,5,113000,1,0,0,1,0,0
702,46,25.2,5,14,140000,1,0,0,1,0,0
703,379,20.63,3,3,75400,1,0,0,0,0,0
704,83,47.03,2,2,93500,1,1,1,1,0,0
705,77,25.05,3,8,80000,1,0,0,0,0,0
706,161,31.59,11,14,132000,1,0,0,0,0,0
707,1,40.45,2,4,195000,1,1,1,1,0,0
708,12,55.81,2,5,203000,2,1,1,1,0,0
709,99,25.68,3,4,104000,1,0,0,1,0,0
710,382,16.0,2,3,51000,1,0,0,0,0,0
711,67,31.36,6,17,109000,1,0,0,0,0,1
712,358,61.55,5,11,175000,3,1,1,1,0,0
713,4,40.49,8,12,143000,1,1,1,1,0,0
714,17,30.09,2,5,114000,1,0,0,0,0,1
715,168,22.0,1,2,69500,1,0,0,1,0,0
716,37,40.36,1,3,164000,1,1,1,1,0,0
717,47,25.76,3,7,105000,1,0,1,1,0,0
718,321,10.45,6,7,54000,1,0,0,0,0,0
719,5,25.24,3,4,105000,1,0,0,1,0,0
720,7,52.16,11,13,281000,2,1,1,1,0,0
721,30,25.41,4,10,123000,1,0,0,1,0,0
722,152,73.03,7,15,172000,3,1,1,1,0,0
723,375,58.0,1,3,97000,3,1,1,1,0,0
724,14,16.58,1,3,89000,1,0,0,0,0,0
725,165,40.42,8,25,175000,1,1,1,1,0,0
726,227,20.18,9,12,91000,1,0,0,1,0,0
727,192,31.64,2,4,120000,1,0,1,1,0,0
728,198,21.0,5,12,95000,1,0,0,1,0,0
729,149,25.94,1,5,100000,1,0,0,1,0,0
730,36,25.5,4,8,117500,1,0,0,1,0,0
731,120,103.08,3,3,230000,3,1,1,1,0,0
732,377,25.5,1,3,72000,1,0,0,1,0,0
733,138,44.67,16,24,221000,1,1,1,1,0,1
734,202,20.03,1,2,66000,1,0,0,1,0,0
735,436,25.92,3,3,81000,1,0,1,1,0,0
736,1,70.79,1,2,255000,3,1,1,1,0,0
737,138,30.07,11,12,118000,1,0,1,1,0,0
738,57,35.04,5,7,135000,1,0,1,1,0,0
739,371,22.1,1,2,55000,1,0,0,1,0,0
740,143,27.92,5,6,98000,1,0,0,1,0,0
741,391,71.61,2,7,140000,3,1,1,1,0,0
742,395,36.0,1,2,67000,2,0,0,1,0,0
743,401,80.9,2,5,145000,3,1,1,1,0,0
744,511,16.5,2,2,42000,1,0,0,1,0,0
745,538,45.36,2,2,124000,2,0,1,1,0,0
746,365,38.88,8,10,101000,1,1,1,1,0,0
747,226,32.18,1,6,100000,1,0,0,1,0,0
748,11,25.69,14,14,115000,1,0,0,1,0,0
749,81,25.53,9,13,116000,1,0,0,1,0,0
750,19,52.98,1,3,102000,2,1,1,1,0,0
751,186,42.15,6,12,164000,1,1,1,1,0,1
752,2,25.9,4,5,106500,1,0,0,1,0,0
753,271,44.6,1,2,112000,2,0,1,1,0,0
754,36,25.73,6,10,96000,1,0,0,1,0,0
755,696,10.0,2,2,28000,1,0,0,1,0,0
756,489,31.22,2,5,85000,1,0,0,1,0,1
757,382,15.3,3,4,58000,1,0,0,0,0,0
758,12,55.0,12,14,220000,1,1,1,1,1,0
759,5,24.04,2,3,118000,1,0,1,1,0,0
760,286,20.83,2,2,57000,1,0,0,1,0,0
761,73,25.71,9,11,127500,1,0,0,1,0,1
762,395,19.66,2,6,63000,1,0,0,1,0,0
763,380,29.92,3,5,88000,2,0,0,1,0,0
764,0,24.22,1,3,76000,1,0,0,1,1,0
765,1,40.52,7,12,200000,1,1,1,1,0,0
766,1,30.34,5,6,106000,1,0,0,1,0,0
767,401,20.25,3,3,71000,1,0,0,1,0,1
768,171,12.0,2,2,61000,1,0,0,0,0,0
769,79,45.0,2,3,87500,1,1,1,1,0,0
770,158,32.81,5,5,153000,1,0,1,1,0,0
771,227,30.51,5,9,127000,2,0,0,1,0,1
772,6,41.79,8,13,198500,1,1,1,1,0,1
773,55,14.86,1,2,60000,1,0,0,0,0,0
774,293,16.01,4,11,73000,1,0,0,1,0,1
775,364,75.67,30,42,283000,1,1,1,1,0,0
776,16,34.55,2,3,102500,1,0,0,0,0,0
777,239,23.61,3,3,87000,1,0,0,1,0,0
778,435,18.0,3,6,64000,1,0,0,1,0,0
779,421,30.7,2,2,85000,1,0,1,1,0,0
780,2,22.68,3,4,130000,1,0,0,1,0,1
781,151,29.75,4,14,122000,1,0,1,1,0,1
782,158,26.96,6,11,138000,1,0,0,1,0,1
783,367,19.3,3,5,65000,1,0,0,1,0,0
784,5,25.54,3,3,103000,1,0,0,0,0,0
785,43,32.38,1,4,95000,1,0,1,1,0,0
786,367,39.75,2,2,62000,2,0,1,1,0,0
787,428,66.6,6,14,270000,1,0,0,1,0,0
788,114,26.68,9,13,102000,1,0,0,1,0,0
789,520,29.0,3,3,58000,2,0,0,1,0,0
790,44,44.27,1,3,168000,1,1,1,1,0,0
791,394,27.0,2,2,61000,1,0,1,1,0,0
792,293,43.52,2,3,83000,2,0,1,1,0,0
793,372,50.5,6,10,150000,1,1,1,1,0,0
794,3,25.19,1,4,116000,1,0,0,1,0,1
795,268,44.01,3,8,95000,2,0,0,1,0,0
796,539,66.0,3,5,188000,2,1,1,1,0,0
797,103,43.58,3,3,103000,1,1,1,1,0,1
798,167,43.85,15,17,199000,1,1,1,1,0,1
799,59,25.5,9,12,107000,1,0,0,1,0,0
800,482,22.0,2,2,45000,1,0,0,1,0,0
801,1,65.42,2,2,157000,3,1,1,1,0,0
802,84,52.37,1,2,140000,1,1,1,1,1,0
803,1,25.96,3,4,90000,1,0,0,1,0,0
804,472,36.0,4,4,81000,1,1,1,1,0,0
805,263,36.71,5,13,133000,1,0,0,0,0,1
806,151,24.6,3,7,80000,1,0,0,1,0,0
807,3,30.2,3,7,118000,1,0,0,1,0,1
808,143,29.93,1,3,82000,1,0,0,1,0,0
809,67,70.92,8,17,260000,2,1,1,1,0,0
810,4,16.58,3,3,67000,1,0,0,0,0,0
811,53,28.8,13,21,159000,1,0,0,1,0,0
812,269,19.87,2,2,73000,1,0,0,1,0,0
813,189,35.49,6,9,147000,1,0,0,1,0,0
814,511,54.4,3,3,135000,3,0,1,1,0,0
815,360,71.36,2,2,145000,3,1,1,1,0,0
816,53,27.91,2,5,94000,1,0,0,1,0,0
817,329,21.0,2,4,75000,1,0,0,0,0,0
818,140,32.62,3,5,135000,1,0,1,1,0,0
819,25,29.72,3,13,140000,1,0,1,1,0,0
820,29,22.9,2,4,86000,1,0,0,0,0,0
821,152,20.06,9,10,99000,1,0,0,1,0,0
822,174,40.27,3,4,144000,1,1,1,1,0,0
823,185,24.55,1,3,67500,1,0,0,1,0,0
824,4,40.03,8,15,187000,1,1,1,1,0,1
825,154,56.1,2,2,103500,2,1,1,1,0,0
826,23,26.89,3,5,97000,1,0,0,1,0,0
827,159,26.46,1,3,94500,1,0,0,1,0,0
828,8,32.68,1,4,132000,1,1,1,1,0,0
829,0,33.59,1,6,154000,1,1,1,1,0,0
830,342,58.86,6,7,128000,3,1,1,1,0,0
831,248,21.37,4,7,85000,1,0,0,1,0,0
832,2,28.27,3,3,133000,1,1,1,1,0,0
833,367,21.43,2,2,62000,1,0,0,1,0,0
834,1,63.72,1,2,168000,2,1,1,1,0,0
835,152,80.11,13,28,287000,2,1,1,1,0,0
836,73,21.8,4,13,99000,1,0,0,1,0,0
837,77,39.19,1,2,95000,1,1,1,1,0,0
838,79,41.36,13,14,209000,1,1,1,1,0,0
839,388,17.65,1,2,71000,1,0,0,1,0,0
840,197,53.93,8,9,179000,2,1,1,1,0,1
841,430,33.89,4,10,123000,1,0,1,1,0,0
842,129,39.6,2,3,158000,1,1,1,1,0,0
843,53,24.59,3,4,82000,1,0,0,0,0,0
844,164,38.72,1,8,132000,1,0,0,1,0,1
845,448,24.12,7,11,70000,1,0,0,0,0,0
846,53,31.21,1,3,101000,1,0,1,1,0,0
847,27,55.11,13,14,286000,2,1,1,1,0,1
848,166,22.9,9,12,105000,1,0,0,0,0,0
849,184,19.87,2,2,55000,1,0,0,1,0,0
850,439,21.52,2,2,53000,1,0,0,1,0,0
851,314,18.62,3,4,68000,1,0,0,1,0,0
852,1,45.62,5,8,102500,1,1,1,1,0,0
853,77,25.2,1,3,73000,1,0,0,0,0,0
854,278,18.2,1,5,63000,1,0,0,0,0,0
855,192,67.88,4,7,315000,1,1,1,1,0,0
856,138,45.19,2,10,170000,1,1,1,1,0,1
857,6,31.49,1,3,160000,1,1,1,1,0,0
858,331,110.9,3,3,480000,2,1,1,1,0,0
859,377,59.4,4,5,140000,3,0,1,1,0,0
860,117,21.74,4,4,117000,1,0,0,1,0,0
861,3,43.1,2,12,205000,1,1,1,1,0,0
862,1,58.38,2,3,270000,1,1,1,1,0,0
863,0,40.95,4,11,154000,1,1,1,1,0,1
864,233,17.0,2,4,73000,1,0,0,1,0,0
865,179,36.47,4,4,102000,1,0,0,1,0,0
866,1,26.1,8,12,99000,1,0,0,1,0,0
867,165,21.7,9,11,91000,1,0,0,1,0,0
868,1,25.54,3,9,82000,1,0,0,1,0,1
869,34,25.73,1,7,85500,1,0,0,1,0,0
870,77,33.59,1,2,119000,1,0,1,1,0,0
871,257,36.45,9,14,135000,1,0,1,1,0,0
872,149,29.45,12,13,118000,1,0,0,1,0,0
873,0,38.56,3,4,134000,1,1,1,1,0,1
874,131,22.0,2,3,87000,1,0,0,1,0,0
875,417,49.75,5,12,150000,3,0,1,1,0,0
876,380,46.74,2,3,118000,2,0,1,1,0,0
877,173,32.5,2,3,75000,1,0,0,1,0,0
878,116,16.98,2,2,69000,1,0,0,0,0,0
879,0,67.71,4,4,345000,2,1,1,1,0,0
880,0,20.74,2,12,94000,1,0,0,1,0,0
881,269,55.19,2,3,110000,3,0,1,1,0,0
882,4,33.75,2,13,166000,2,0,0,1,0,0
883,0,29.4,4,4,104000,1,0,0,1,0,0
884,152,43.57,4,5,163000,1,1,1,1,0,0
885,164,30.93,6,11,148000,1,0,0,0,0,1
886,331,47.0,3,3,117000,3,0,0,1,0,0
887,3,46.25,5,12,216000,1,1,1,1,0,1
888,386,16.2,2,12,63000,1,0,0,0,0,0
889,224,17.25,1,3,71000,1,0,0,0,0,0
890,546,39.08,3,6,82000,2,0,0,1,0,0
891,305,20.88,4,5,71000,1,0,0,1,0,0
892,119,30.79,4,14,99800,1,0,0,1,0,0
893,29,25.55,3,5,98000,1,0,0,0,0,1
894,2,26.76,3,10,139000,1,0,0,1,0,0
895,182,85.43,9,14,350000,3,1,1,1,0,0
896,65,25.0,1,3,95000,1,0,0,0,0,0
897,0,45.15,4,4,134000,1,1,1,1,0,0
898,161,18.5,2,3,79000,1,0,0,1,0,0
899,524,17.34,2,3,55000,1,0,0,0,0,0
900,579,35.0,4,4,115000,2,0,1,1,0,0
901,564,21.53,1,2,59000,1,0,0,1,0,0
902,29,14.98,3,4,86000,1,0,0,0,0,1
903,345,22.32,2,3,67000,1,0,0,1,0,0
904,364,31.65,5,7,93500,1,1,1,1,0,0
905,223,33.63,2,2,103000,1,0,0,0,0,0
906,251,24.06,1,2,70000,1,0,0,1,0,0
907,3,25.36,10,10,135000,1,0,0,1,0,1
908,138,20.83,1,2,72000,1,0,0,1,0,0
909,250,23.25,8,10,82000,1,0,0,1,0,1
910,396,39.67,2,2,63000,2,0,1,1,0,0
911,258,24.14,4,5,80000,1,0,0,1,0,0
912,175,24.0,2,2,75500,1,0,0,1,0,0
913,368,39.67,1,2,73000,2,0,1,1,0,0
914,132,27.93,2,5,93000,1,0,0,1,0,0
915,195,25.48,4,11,119860,1,0,0,0,0,0
916,404,15.25,4,7,65000,1,0,0,0,0,0
917,169,38.23,12,13,199000,1,0,0,0,0,0
918,79,20.0,3,12,94000,1,0,0,1,0,0
919,209,21.78,10,14,85000,1,0,0,1,0,0
920,172,23.12,3,8,94000,1,0,0,1,0,0
921,293,65.23,3,3,166000,2,1,1,1,0,1
922,329,23.1,3,3,63000,1,0,0,1,0,0
923,179,37.65,5,14,172000,1,0,1,1,0,0
924,269,30.68,4,8,96000,1,0,1,1,0,0
925,59,25.65,1,5,86000,1,0,0,1,0,1
926,281,19.38,4,4,66000,1,0,0,1,0,0
927,424,38.4,4,4,104000,1,1,1,1,0,0
928,197,59.12,6,43,270000,1,1,1,1,0,0
929,1,69.36,2,3,234000,2,1,1,1,0,0
930,94,25.87,3,10,83500,1,0,0,1,0,0
931,204,24.12,7,10,90000,1,0,0,1,0,0
932,89,35.99,3,3,135000,1,0,1,1,0,0
933,304,21.05,2,7,73000,1,0,0,0,0,1
934,173,61.85,3,12,187000,2,1,1,1,0,0
935,246,50.0,7,10,148000,2,1,1,1,0,0
936,69,30.95,3,3,145000,1,0,0,0,0,0
937,22,38.97,3,3,102000,1,1,1,1,0,1
938,550,11.01,2,2,47000,1,0,0,0,0,0
939,391,40.0,3,4,103000,2,0,0,1,0,0
940,2,25.35,3,5,137500,1,0,1,1,0,0
941,521,27.26,3,3,70000,1,0,0,1,0,0
942,18,11.23,1,2,61000,1,0,0,0,0,0
943,209,63.92,1,5,195000,2,1,1,1,0,0
944,418,12.72,1,4,48000,1,0,0,0,0,0
945,161,52.03,2,2,162000,2,0,1,1,0,0
946,497,34.02,2,2,60000,2,0,0,1,0,0
947,347,60.4,2,6,139000,2,1,1,1,0,0
948,1,25.41,2,7,116500,1,0,0,1,0,0
949,173,58.83,9,14,192000,1,1,1,1,1,0
950,17,39.69,9,12,175000,1,1,1,1,0,0
951,65,52.49,4,22,320000,2,1,1,1,0,0
952,559,17.33,1,2,50000,1,0,0,0,0,0
953,160,45.34,14,15,268000,1,1,1,1,0,0
954,124,19.87,2,2,73000,1,0,0,1,0,0
955,4,41.86,1,2,143000,1,1,1,1,0,1
956,458,35.0,3,3,63000,2,0,0,1,0,0
957,75,21.69,3,8,95000,1,0,0,1,0,0
958,18,40.46,8,9,150000,1,1,1,1,0,0
959,0,44.96,1,3,102000,1,1,1,1,0,0
960,362,44.4,3,3,68000,2,0,1,1,0,0
961,72,41.57,2,8,135000,2,0,0,1,0,1
962,0,37.14,2,3,124500,1,1,1,1,0,0
963,472,18.0,2,2,65000,1,0,0,1,0,0
964,199,60.98,4,5,174000,2,1,1,1,0,0
965,2,43.06,9,12,159000,1,1,1,1,0,0
966,138,24.86,2,14,96000,1,0,0,1,0,0
967,428,40.0,2,2,66000,2,0,1,1,0,0
968,43,23.52,4,7,83000,1,0,0,1,0,0
969,341,31.11,2,2,100000,1,1,1,1,0,0
970,474,21.0,1,2,53000,1,0,0,1,0,0
971,317,37.21,7,11,130000,1,0,1,1,0,0
972,557,20.0,2,2,68000,1,0,0,1,0,0
973,37,11.04,1,2,62000,1,0,0,0,0,0
974,30,25.11,6,13,128000,1,0,0,1,0,0
975,42,22.39,2,14,93000,1,0,0,1,0,1
976,388,12.15,1,2,48000,1,0,0,1,0,0
977,5,25.11,3,12,127000,1,0,0,1,0,1
978,6,34.15,6,10,177000,1,1,1,1,0,1
979,343,20.55,3,3,52000,1,0,0,1,0,0
980,546,30.0,1,2,55000,2,0,0,1,0,0
981,150,78.86,10,27,330000,3,1,1,1,0,0
982,656,15.79,2,2,35000,1,0,0,1,0,0
983,151,19.41,2,3,62000,1,0,0,1,0,0
984,269,38.0,3,3,120000,1,1,1,1,0,0
985,143,53.22,4,13,154000,2,1,1,1,0,0
986,257,71.56,4,14,141000,3,1,1,1,0,0
987,281,40.0,4,6,125000,1,1,1,1,0,0
988,66,25.0,3,7,80600,1,0,0,1,0,0
989,5,20.02,2,3,98000,1,0,0,0,0,0
990,282,20.83,3,4,67000,1,0,0,1,0,0
991,341,18.2,1,2,75000,1,0,0,1,0,0
992,53,72.96,3,3,113500,2,1,1,1,0,0
993,33,40.99,1,2,121000,1,1,1,1,0,0
994,311,48.06,3,3,80000,2,0,1,1,0,0
995,1,40.56,2,13,162000,1,1,1,1,0,0
996,4,25.38,3,5,83000,1,0,0,1,0,0
997,114,55.35,7,14,170500,2,1,1,1,0,0
998,195,27.37,8,12,138000,1,0,0,1,0,0
999,317,21.38,1,3,68000,1,0,0,1,0,0
1000,375,71.97,1,14,279000,2,1,1,1,0,0
1001,83,61.78,2,4,233000,1,1,1,1,0,1
1002,293,41.21,5,5,147000,2,0,0,1,0,0
1003,179,22.97,4,4,82000,1,0,0,1,0,0
1004,365,42.97,2,3,73000,2,0,1,1,0,0
1005,318,38.81,1,3,74000,2,0,1,1,0,0
1006,395,97.5,2,2,236000,4,1,1,1,0,0
1007,32,25.59,7,7,118000,1,0,0,1,0,0
1008,0,25.2,3,5,126000,1,0,0,1,0,0
1009,615,43.78,2,2,80000,2,0,0,1,0,1
1010,195,21.18,5,5,81000,1,0,0,1,0,0
1011,31,59.51,4,4,400000,1,1,1,1,0,0
1012,242,31.7,1,2,83000,1,0,1,1,0,0
1013,185,19.38,2,3,60000,1,0,0,1,0,0
1014,263,18.0,7,9,71000,1,0,0,1,0,0
1015,47,25.35,2,10,82500,1,0,0,1,0,1
1016,38,25.32,3,11,80500,1,0,0,1,0,1
1017,104,22.37,5,13,90000,1,0,0,1,0,0
1018,231,62.33,9,9,330000,2,1,1,1,0,0
1019,103,40.58,9,14,142000,1,0,1,1,0,0
1020,378,17.39,1,2,53000,1,0,0,1,0,0
1021,164,25.48,9,12,145000,1,0,0,0,0,0
1022,17,21.19,6,7,110000,1,0,0,1,0,0
1023,640,14.9,1,2,48000,1,0,0,0,0,0
1024,5,25.28,4,14,198000,1,0,0,1,0,0
1025,227,20.0,3,3,70000,1,0,0,0,0,0
1026,508,21.6,2,2,64000,1,0,0,0,0,0
1027,42,37.32,2,2,125000,1,0,1,1,0,0
1028,376,20.14,1,4,76000,1,0,0,1,0,1
1029,319,22.51,1,2,62000,1,0,1,1,0,0
1030,157,54.98,12,14,293000,1,1,1,1,0,0
1031,143,44.36,13,15,168000,1,1,1,1,0,0
1032,1,40.83,3,12,121000,1,1,1,1,0,0
